image_id,xmin,ymin,xmax,ymax
4de0b43fede3e878b62e2f8857a7c05e,157,468,228,546
186edfb529859a9c69dcb4fa9e17db8d,198,0,369,194
8f8bf49a1db3aec0c85641e217671b37,902,666,1104,710
d3543606eddc4f13660bf70c21871f6a,984,245,1090,352
a0d10e264234389618e15f57e5965f30,682,177,723,359
f72b6509586289ae2ac4e1a62ee92da3,809,356,900,395
cc7aaced2f823dd99359ddd9331e26f0,572,908,637,974
fb165c79a8bb213f1fbd605cb0e454bb,753,716,837,733
a6be3e968d69710a5230071aa728212d,1091,890,1109,964
d3f1e2e0ab5e59b6f50c6e8812a120a2,655,896,677,952
d00901ac26ab6f1e7aea5295c3d16bd4,790,634,921,663
9e6f07579466aefe69c03e27273c7907,127,56,210,161
0dcd2717d6f0b9af3b0e552008d4ab06,87,542,114,575
4b14c6bfae0fe9fd7929c2e8f3d015f3,1041,456,1110,499
6d45195410693e31537d64227fa88424,518,284,648,337
494ccc43defabebbc2529be4bfeedcd5,963,480,1041,525
e261ca341d4a24f4dacffa9f08a2e24e,1156,361,1191,398
6106403938d5cc378d88803a2f29fea2,360,588,446,635
f6b222f9027b3c72b4497fdf77b438a1,362,771,439,793
ab7b8baa175dcbe00ba80a1e81831ada,432,233,524,344
37b3404a26b9d6fcce3dc66eae971475,571,712,783,808
2a3e01d77b36160914d931390f55cfb5,822,376,972,531
b8b38f940863f24fd50690d8834fc4da,1016,503,1199,619
0ab7f03475212b3f22bbf74b392c4214,1088,125,1210,219
507e786c9e47a2ff1158d3ba19269b98,486,674,516,749
92c9ebd03a5e3ce0f49acac689c44ec7,562,841,581,870
3c866707067c3bc746e2e289cff47274,726,591,810,645
c068e8392e9c0f8f5bec390e6cd8cb90,394,172,505,251
8b8b0525a02a874001a76aa8ea959241,386,0,1280,769
3bef2ec6a55a43e82f4a20a23df3f5dd,312,640,435,696
203374bd41fd628df54e40c340eb4963,822,297,857,381
0502f8091c537f88f415d56bf90d0fca,155,740,307,1003
a3329bd2845f952e2f533076de09541f,552,784,601,844
a8f20a7a4a45bdc2021fe113e6a4098e,236,682,321,794
e0c02afd9e7bbdc22e427d2ed8722e83,873,835,985,873
bf90347a7fa4923ace133de54fb294a1,913,98,1223,289
2949c4edb7e47b3205b8b4eb29d4019e,0,850,194,898
d2111e55c83ff073664cc1b98de50bc9,959,622,1133,895
21ce094f8a2198cd488ddfa59d8d3036,453,546,566,613
d7925c99f91e003b345f8818a999b604,422,486,448,509
84801c2d9e6afea82e0a9d2e4e953a8b,770,691,1114,1024
b8223bc4614d7c1e70a431bc65d73b55,362,600,543,646
efca11cda74686bb02a243741d5297c0,586,905,651,936
80d08c243c5b24b1c679d3606382a4b9,980,870,1040,914
58a2bbafcccd6d4e5b2c5f9c25f7c710,849,469,1189,585
eaa8318666755a1eb3faa06acaa4eedc,723,582,748,657
a1da04411a39b42c5a332679f5d37a94,1015,217,1088,295
5ab8cb47fdd9b74711579da73fa6ea6e,832,344,854,411
538e9f9e9ec86a3d2148eefdfe041bc6,956,0,1247,1024
67eef93a20dbce3a0d267630df3c9209,1152,188,1226,243
d42920ea580ce8cde25f244e528e0014,15,0,260,249
cc01451a4c09b7ece9249935d9bc5b36,987,2,1052,165
0556357fb246fe0fb69a963ac386a947,1083,175,1162,602
083b7102056d5dbc6ec6407892dbff91,476,200,536,223
1e6704c6f4a947949f1a7dec46e8ce69,237,748,264,835
b2b55f1174ec08f4e9840f13be84be07,0,185,344,316
50e21a4436d630fb537969e64d3a5265,359,718,589,766
6f1aeff4a5faff459056082d8aa4553d,1095,588,1174,623
1d6a52ae33e29b91840df26bbb8fe7f0,0,707,313,838
1a4779e84dd65742e3ace1374dd4feef,939,401,967,550
8a46804fca77830f2e58c0872d99734f,720,82,923,267
6403894d41229b3672da464af4331264,188,114,345,221
13b07daf790880c5072d32f4a27e6312,774,841,913,935
380b778697e35e2e681c9b6604452f4e,481,690,1005,915
ac4f6912dfb5acad3aebeb0fdb487692,316,624,415,686
729322d0f052dde2fb46d88d1cceb82f,744,259,773,395
542812faf7469ef4e161059b2b31f695,682,850,887,992
a394548facb1ae171fe6fec34620ff9e,884,133,1003,219
9a3a61a219ffbb910c246a344d85fd3c,179,726,212,806
1f618e14d6db810e797fb26d75f8b1c3,267,283,286,303
aa251fef5da7afa44b9865995c698a2a,396,725,464,759
57eb67c9cb29c9c6becf855cd71ef724,331,682,528,1024
6cc6cd0a9bde76dcf7a6112dafc14970,676,137,708,173
a695ed8ac7ea7955bb137249972b85da,80,563,201,786
cd5fcdb814a24590e1e12f0c020c0f8f,1179,893,1280,1004
b17bd5c07232190ac91eed3ef72b7d31,721,556,1126,807
d5c371359f7b184fce38e51d510ab37a,295,954,331,1024
b64aa10c6cef5dcdd230818d045dc63b,10,791,192,958
78829f7df8a8a7e2a2cb844a31cf358f,654,165,713,263
b4d1f11dadb869619316260fbd0caf9f,0,0,489,969
3cc1a3b524cc1de12f8c9ee52f28e791,990,823,1148,1018
e64e208709b9506bc39ae047e6e77f6f,748,444,1280,950
44041805b26cfdf5a64f35f3473d8820,1096,621,1280,733
f7fb02b2cc47a700cb2c422d459d067d,470,129,905,363
2e94e4d5ec72cde29636dd759aafa1f7,136,588,199,717
15180c322969ef01b8af61b152e67ade,493,874,576,931
9c3c91fc6b66ca06a6364ad19f86bfa5,141,75,1232,807
b626342fd0bb2e61574c1a43a339fcc8,1017,780,1154,895
c14cabe9bbddf5cc256a752837f345c8,562,318,622,436
64be83bd1810d4ecb40ebeeaf5508f87,934,249,1101,506
7f2e574910a388100781de3df0f960b4,1048,96,1211,264
a20535e4d17bec6d9d3b64dd79e61797,831,250,1280,668
919c466ba286a98e9eb67ae1d5845590,676,354,715,418
44cada3024a15deec5730b5f9254612f,805,637,1010,912
acffb18a3d049dfddcbd28fe7692cb43,430,476,837,790
0e9c8cb175cab4004e411209d4411b45,609,108,719,296
1e092a42b98605d5107dbe5cbf844b39,777,28,842,122
f4a5189ad030e90cd8cf6c3aa530f001,589,729,647,768
728ef2a8d78d249c04acae58d35de3a6,546,553,653,643
0fa2cc0efa1731d742a22d950c0be39d,258,434,815,990
af83f969d7ec743861529ccb846a1df1,1008,389,1119,489
30ef5b4bc29ef8adec94326de7cacffb,1182,305,1256,445
8f2481384e6884ad5a4648b60a4f84d6,300,345,767,837
a7e0d4b6419ebe6fc2951462ec464659,336,224,1028,829
90dc57e305de43581ee1eb715e93f445,423,454,710,697
740dadd48d35092091e24eb8569bc2fb,595,138,753,345
63eb0792889ff80600f7a9267e66e202,996,212,1089,396
cee1da1d386d23b1b5fc5be148f0838a,506,896,663,982
514a56fdf932205d3bca83beaff63f1c,348,633,447,682
5e090991ace1056aeb000bf8a503b108,1062,118,1280,487
b1307651c7d0e70abcd56c45851e3e17,309,8,476,133
cadd2ff575ea4b5a3d79c0d8f5d67a37,330,789,433,848
b994cec18dfd629aec86fab34faa683b,487,427,1280,1024
cf1102d48b55e4131f3c77018fb4c364,87,682,285,1015
f447dd8d55ac788d22b1641c523f473d,0,407,484,843
7b5cc353db3787a0d66670817e36f36e,947,435,1023,527
4be3e7ecf9daf52bce54f389c3ce9b09,941,385,1120,488
51153ff7111e2632aa20f3726eed72a6,522,25,1280,1024
10d169d084fbe24a54259743612e782d,861,0,1035,123
6952fa48b90b7dd725e06eda902ec895,133,840,321,950
83871c421e1f3c59c907bca9cbee8f57,130,0,1084,1024
504ea3ea4e69f2ac34bcd855a1623b8a,1116,147,1187,208
7b17780d1cadf34162353a4da660fbf0,169,407,277,461
655adeca2d7b6b57f8910fa8d7d46fdf,51,93,278,252
ce686fd17b0f3203f95560bf52827d06,509,680,563,763
58509a84842632a28d6f7a9004413d4e,814,307,1017,722
d67da38f340281ab0144ae25183dae44,951,275,1062,337
8438925e18cd9fa8c8ba211121583b0b,198,330,303,516
2a273e6baa2510e8015360f0f2d9e041,535,254,838,532
b7010b7fc9f765a3821f9aea7ac9666c,378,500,502,585
88ff69ccb17c98a88b5efc2a40694ce5,936,109,1001,210
230ad57355c118708589a65c4e30ea08,308,815,452,992
78d7524f9f7d284573b76740fdb560bb,366,673,422,780
dacd8453aacaa556102eff60c9f8eaf3,1070,207,1199,478
c4ad2f60f3addaa2e2a10c70b3e6bc05,1060,84,1138,174
793835665e1dc0225698fd837f5075a2,867,867,1042,1024
d7cec67e958b79e855ff32a0dfd05323,1133,819,1183,884
f7bafe196c7087fb8b51d66d177f496b,1096,538,1183,605
015a7dacf80a292ba1052716dc48bed5,240,6,454,258
f95ed09cfa16e22687c44c5e02796426,68,171,130,245
56f49d27cc28c4d85bc7ae8579990568,982,558,1153,780
34755ac49a0745691f8c53a5d6bc28c0,98,109,635,1024
f85495e2b3d82e2cb84e00e086b97f67,972,358,1079,480
bd27c083cbd4b970ed4fc1e87cadec61,1158,714,1280,825
f91f4d83d62d687276ad6f5360b1d970,18,701,179,945
54bde71a5e3aff7ddf307fa8b447a4e2,236,650,547,890
59e8a2dbe25c889b79cf376633ef8431,181,16,316,89
70fef454e92e871337aa3333337f8876,1150,618,1207,701
519945112fce770661d53c98e6577e88,0,77,196,410
66f55fe32e252e1e32fa1c50f04907d0,810,868,930,937
fad7837314e7e4cf4084014e1fa266df,333,675,434,730
a31f8ed827c34dbe79ed191de1bc6a0c,288,106,1280,1024
326fe5e9cfc54c24a235e59319201f34,537,693,591,779
c0627a44c5fb84243c2ea9696e49258e,952,343,1280,662
ee8a69f321a24d7cdca3c9208c3bb324,775,680,821,765
f3bd6adbf66c03d9bea39c02c339481c,205,458,753,1024
00f14ae8b284e1a0c060cba1ab7a315c,285,915,384,1012
a1ea91f29b09c330d73ca65ed41249f9,1126,182,1196,255
06eda514faffb69333418cdaa2281c03,393,386,522,506
e2072622ba8e987af0ada6ab07161b28,424,822,535,877
b0083dafb51ec0b0db5f919599be3ccf,479,41,623,166
7b96c6a095704e0a3d4d350ac488b6dd,531,188,664,294
81d7c3f5e44e1e7483d8346d1dde151a,581,413,667,474
bf5d37b8cd88d42befeafc648de1c81b,235,0,1019,730
b46b079e05a1d34e7813ad0d80bdf2ab,558,332,1149,1024
f7dfd7714675b9ddd443c638b8977b3a,296,517,381,558
02a4f8701520090d2f9e1d8dc31db9ec,816,532,1012,742
b6cd7d081b18f308ce79b7f09c5843b2,661,502,780,741
dd706ef7edec24f7bedd0b9ee3e65f6e,758,417,1244,843
40ed67a14a6ad4df603d15bc9a50505e,0,0,923,880
b524a97bcffe8918cb8df1379791a9a7,629,429,1091,1002
24de0a80e7b14bd7a7258f0b77fdba52,260,504,1104,1024
16125b5e0e31f2d2f75ee1d9681da44f,408,102,486,193
2e654524f7472df083bd7c9d76de50d9,387,539,528,617
ba8878d34ae556a896034cdf3d4235dc,1034,456,1178,625
1bae498996028f4a0508b00487db3d65,624,829,706,878
245a86bac6beffea8a04938634ff0ba1,192,294,422,459
50c5ec7c82971d9f8bf272a99fe24f87,839,376,1029,473
77cf355c635fe0b586d1cfeb10602e43,379,92,919,666
463528de65489cf501c4876670c6f0ac,153,575,355,741
ad167454fd1c4b75ede70335b5e90dfe,303,869,368,942
b9323ff3d68b3c48e193f48082a6bccb,358,110,631,310
dd43e16388db786541a10d785096092b,951,846,1033,897
b9502a9613ebf991e2108c2539561258,0,0,660,580
fde9ee281725bf651bdfc2f6f2e4b1be,0,0,330,317
70182ac9ce07069b0f89c54a6f247868,0,0,1001,1024
924eadda80fe2857b5b9811fb2fa5e4c,71,0,859,1024
02138b2293843adf05c81a269f468173,1172,877,1254,981
9edee7c7a6bdc803248c180a92811826,1092,36,1138,118
5eba7218a80020e9ba8b4e50c92e44a1,51,268,188,485
c53419c57a7b84d38c893e481e079bec,294,421,764,1024
f3614bb45acd7d310a5127599e7f479b,83,715,162,774
9e718702251b1b7c3de9b1ecf1a6701b,768,29,851,109
5e0c2890f8f7a66a2808e7dd71d213b6,818,355,1153,723
3aeb049bbef5d10a9c5cd1149bd1915c,258,680,958,1024
1c74cd819c261b6854f5d41009c6d28e,975,896,1081,998
f4e5e1320e39971a0ddb8bae1a090d2d,526,282,650,522
8634daec1840d07fd2e660c0efd73bb3,142,161,1034,846
e416bd474902275beacce247227add03,7,875,222,977
61b4028c45dd6a41105f2cc0ea7bbbb7,839,417,905,512
cb8fd5e77f494ae6b0e0d35c48477365,265,455,383,685
0cfce6276d83f0455a704dd78f700d88,320,217,388,282
ccdc7c068e35818d1900f373ca6ecfda,18,886,187,1024
90d7cfdf522bd1103533ea0d4593ede4,66,366,1038,1024
5b110cb40e4f39319f9aa8d249015373,882,441,963,533
467b0b52b5fc41ab872512c7033dd98d,240,738,280,787
237ea9b0112a8b02270531b9278cbebd,598,129,746,428
cd588ca077074488925b57e8f095bebd,746,723,898,810
22f14f827d610e1ee9b225f4052c1aa2,140,0,451,533
37317ab90f386d42cc91dac24ee60b75,150,332,351,487
ff041a7e8705fae7b0223db89fb610a5,266,305,553,615
e5d7453e7c16b63a4cf2081c0cf493ac,1055,219,1280,438
6d0c70a1ee953ec5b8bc3a75235c6ede,178,749,360,838
c2ea888da1850cf5f31db1c94d63e25a,1071,393,1263,483
13db031045ca02e1ca4310dfd3b7e0c1,59,85,438,331
d1440f8a84ccbd6425ebf73590c7b2ea,956,263,1010,349
06861cb017eeea62f489157354dd33f0,484,0,681,243
e9c24efeb2f0a51fe1a0c5d573c40fb7,215,525,309,674
0d0ecd64d59f3af830769358044994f4,471,488,539,588
07fc21073f1dd2ccd69e741bdaca7a52,650,607,1280,1024
6b099134afd9af06e59ce113cc65c00c,679,430,768,517
d07ee0b9a20b5b56e617c4bab368df8c,542,415,601,508
70209b6a01f4732be0dac5c39a54473c,444,0,1231,1024
46ab1825d7be1dd6b71e31e169907e27,459,455,660,567
8b0bc9f8e0a34fd8a886d72a065133e8,384,453,654,590
de98ca322c9408fbd72c239dc2cb9026,220,307,348,382
e75ea883a69493d0d21c91632725a4c6,476,403,664,603
eb88d69f7181e4a96ad520f99e8ece4c,391,491,513,638
966ace0ee90375a3c0de43f859d394d7,598,50,821,467
e887255604e16cfa8c23ffa04d5b3a2b,513,0,965,625
2aa8dd83902db6fd1ab5e81eb3b76432,150,501,243,584
9f212828640c9c62156e4e76fbe29f94,375,0,654,340
29df8ffba38b72dd5be4e08cd7e762ca,205,0,266,94
f6c85c5b514a47a37b9be6f0e3d5ac69,121,205,358,527
65fcdb9c5157d4678d5a51bd9c617611,787,334,893,551
cf6c78971fa11a67826748c3cef0760f,710,64,800,114
d3ba393de8c84d1712973d05838b3c0f,328,85,550,206
c90991fb7387613939f59a2fca24713f,67,0,858,1024
ddbf7b4f04837c49160273c69e9f467b,86,140,190,215
2ada67151d6408fab184f60455671881,1043,278,1175,350
56649e062beb6b5a273f6e84598bf88d,0,343,167,487
c9051e2881d093eeac225c505ce3f5f4,139,885,270,1024
d367029fb8c51534c0890173a1c3a39b,216,84,294,138
0a84791e755a84af06424d6cdabf1ce6,469,163,720,308
8ebaf0f97ac01e4ac0093107bc9908cc,449,0,897,679
6ec769bcf299f638ff70a3579988205d,610,330,1093,663
1ea29b998ce1cc7f7add71e64f8a86b1,364,445,1068,1024
97d4bf86c7368fcf10796ba9ab83df5f,842,294,926,347
7bb08eed401426fe069fec954631cfda,941,434,1041,489
08cb84ff2aeb865800eae153851e6d05,959,513,1039,608
5108186b44cd8a19e9d8b41dbe59530f,116,565,206,627
1926b48ff1150b649b69037077e8a791,1176,222,1280,290
8efd753794d64671aef0e7636d48c0bf,974,757,1071,927
d236f1c3a4fd93095f3243d61acab31f,1160,610,1276,685
9ff2553477b496ccd45b6eed1fdacb21,131,435,246,522
f7b5299a149f9fdf41f5e20a8c0ae994,870,85,1063,191
ca7efe9d5f9ee1d4f826b58c8dd514b5,454,623,575,758
fb4b48832a2869cd938bf39451736dad,966,48,1266,222
a4cd681ac86d174015d340a32198385e,752,590,834,635
d2b4d9a6d3b2b339f79a7eb07b227413,340,493,436,598
cdb0d86c4e983a367842d9b9f8ede896,1121,567,1192,618
9e5fba9abc59613e7c20d1f1407d79a3,0,549,324,856
0d844c38b2cbc7d8389dec2391f79d17,874,28,1251,209
4e98044083de06b531d75af97dfe2d8a,175,572,232,648
6dbac69c4e54aa62f907867205c3712a,639,433,729,496
4be99d1ac84892a10dfefb4f038973a9,0,546,129,625
e208abe34842d2b830bc4ba3365981a4,465,286,584,374
627094ed7949f6cd041406b2b092e300,215,182,260,249
f70fa25b6c73397232b2010fc130123d,1010,302,1139,392
a90ee5df870155efa3f4d1266b31a03f,1147,820,1280,886
38762d2caf4245b010ccdf4cf298dc3c,1076,491,1147,536
2a30d090d065989ff3b4a9da861b4331,123,259,218,329
b6531b03a6f8a9ebd4de923bfee716b8,1073,557,1126,655
0b17c25ea6e95a0fb10b37005ab6e507,119,227,201,273
52f4d4a79e7760972027260d73191f4e,526,62,732,184
92002393310aff7de92fa1bbd0a1f7b5,946,830,1102,937
3e9d63944add18aca053637bba0f3bda,1000,38,1207,160
be3d442dcec6c53572cc4b6ba943668f,692,424,819,492
8a00abfe984d3d188e599b83cb80e370,1185,91,1280,154
3dfa92577e21fad61797532872365ffa,625,610,734,690
1f8f3001a54fe70304571cc800beef3a,0,444,1280,1024
051a58907fe03f036a8efea5e83fd4a3,1008,775,1065,855
a135ea72615e5a920865a1b0d74dcede,533,0,1280,434
a702e782360f0170d26043dbe52ee23a,862,202,932,255
e008a8182f96ec4163ca8fd815e6b6b1,246,110,352,206
bd39b15db04b315dc7bceb038f0be57d,991,314,1079,366
296488b15c89e81bd9cff35323453a37,311,397,396,513
cfe47eb20e184621f0e9ab9f8c817723,561,23,613,81
210a4e684593420f01ea3222dfb54762,927,105,1089,223
d6d39e78fdbc1585583c719cd96153a5,0,0,818,1024
83ba68d0e0bec9a542f97307bde6b183,420,513,493,598
b608b99e4b2fc74d1f58bb0fae5193b4,981,422,1127,526
f0e9ccae68959a4b40eca3221dfe8665,437,764,580,860
7ebf5d8c5007749c0702e4db4ab91d06,201,557,457,845
5ae9cdeff387d14289ba3e3f57c13e7a,440,481,493,578
eb50f95183c0bcaeb675f778efe69746,40,531,157,646
a09f4fb99f20aa3f89472fddaa095799,941,789,1015,840
5d7346de5e2efd4be7d67270376c3ff3,120,445,257,542
56538ebbfc5742393ebea7ead293f9d5,111,374,242,437
67baa59738d2541f802ac598a2ce8199,409,459,498,554
d2e262e4778be12eeb5c9b580fc0ef03,203,530,531,838
ca131b08fc64a2061af639fdea293680,1096,574,1168,718
056eef40071c12ef03db4e93192ca7bf,858,870,952,917
08d5494a38a38f148ad746d8b9bd312e,358,28,471,148
1d93d791da303db3c3def17e2ff7529b,219,0,533,353
b105851b16bd23a1f2db0f8dba183535,480,51,1280,1024
5356bd9ad2fc3ee1f4a56d060b6d9876,283,318,347,444
6fce2695d471c28c732f130c3af8c74d,699,335,756,419
1cec141cec4006fbc98813a8a012b7bc,489,628,749,852
1a7c117cba214d12197dd343cf37090b,0,446,339,937
88d83dfd3909abefa63204e9f93cadff,617,26,989,418
641fca93590366d8bcfc6198bde05499,666,620,1044,873
135b3fdb231ea11c6c7e51f967b2c174,1025,311,1111,374
3918a908e898e1cb51323aac798ba796,804,366,862,445
a9e1978dac3e57b14bb5da865c1be8c5,278,697,361,800
7274673853ff1bd85fae275e8fcc0318,363,471,461,526
56e161fdfafe249a152112d2a55bc73d,390,0,546,132
a19b6b7ba43f37edc6b3f6a0ac721714,398,542,478,636
99b7effeeb5cc225376490ab571a9ec4,867,232,1092,400
1e6986447139ba6ef29f08a18dcbb687,1016,571,1207,722
a7abcef12d70726c84bc3ce9f5789ecf,194,717,289,827
59ebfb24a88ac3b9d4fe81f721f360f2,1024,515,1069,605
6d168f75af4f1eb111b7ed098bb0cdfd,320,243,394,337
a7a0a851666802e3f20e3ae42417b4f6,845,930,852,938
ce8b8ba2300b61f6be4aa7a8c9130fea,618,561,626,569
b16e46661ce110fad9f5529a2f0cafb8,1156,52,1165,61
d54a6d92134dc8edf1cfc1fc82849fa5,431,688,459,716
b66016b8d4824b14a83f7d7ff8f53301,977,180,985,187
7a2aa7e9b3b6882c1f3f5e16f1992b85,836,102,1013,286
b49a138127eee5894145c3d741e7bac2,848,64,857,71
3cbddf7c7d4eec486f97bb5e737e97e9,1176,582,1183,590
e529f07aec3f7530c8cbec571030ce2f,930,51,940,61
43710c62066e617edadb193cf7ffb682,360,386,371,397
f703b0d1b19df60b991860d603b99f04,709,838,747,878
2fcff5f823a08501f33d7e236ca3b24d,997,387,1004,394
17dcd830549842749c0e70db7e70ca5c,789,132,796,139
9ca6fa3f5428a1bac879737037e82360,385,409,393,417
b62c8601fccdacbc4ec84948475a31cb,1094,369,1106,382
c1f2f10ac0dbb1a7305160a5175d8043,1099,775,1135,810
665c5e9361e1a3207bffd5836f23c743,738,176,746,184
8144c83f7e8bfa2b67210093921f5a1d,755,751,775,775
a324818682b00d765fde2bd9a051befc,630,242,643,255
92f33ed35e52ace08781deb6ef3e316a,647,247,930,541
44362677b6437833989db21589eacaec,253,82,302,136
acab0ca21124a38ea648137e765084ed,365,844,372,851
10b46d5d3a2a6081c6dcde70c6797c7c,1193,316,1206,328
1fb0a3ea92bf3ec315a9a15f0d3cf956,206,620,224,639
f32b12c68e54b39502b0b4e0b89303c3,762,639,910,791
73cbb59affc5e92b893cfbe1e9280a85,627,406,644,423
122b0ef5b8e993453d881c01602816a3,736,608,744,618
aff9187e9cb2709d230a9e83fc426339,1027,705,1037,716
3132e30d55c61b4e092da0e28127ef8e,854,650,929,723
905d5a72fd172e37bbf5ea5d1af2bfa4,887,588,1043,749
a8e415bf5ef40818b5fff41d18dc8503,924,227,939,241
91ed9317a753d747d56628473b10f2e4,1169,673,1183,688
750826aadb31bfbf0bbf3b1472017e19,592,114,604,125
654828707e7a404fc63bc2a933e001a7,935,127,1043,241
cf7f67196d7e6adf235a62ea718a0412,921,907,930,916
51d2857fc9f7c5e146b4c4b4c38be947,363,248,370,256
5dc8dc7d9d8cb4228006f5c06f3135ed,959,561,975,578
b14dd3ceca3e45cbd1faa34095d06036,601,99,630,131
cbee9d2366a97a81bf88faeb9372f6aa,682,510,694,522
ba5c2c0388593fe26ea1e785307654cd,965,845,975,855
cf98861c265ecedd65b63fe1c2c39ff2,15,516,113,620
f2769439624832cce41f05f8e083b291,1140,855,1180,897
7c6b872cecc9b66d85f2a29b6c5d9f06,203,413,212,421
4c4ad764bacebc3734da3d742f988e35,79,939,100,964
515c4a030163d2d3fa22cc032c6f0edf,992,486,1003,497
14183f4e7202b34b23c911b74b3c08cd,744,433,762,451
6a6c26d9e969b77a4683d7ccf683096d,889,615,901,628
84bf12d19e782ecc9680982e7f1d40b5,1208,789,1220,799
5071f29760a46c6c4b6cddfee405ead6,178,947,202,972
7c10f9c881c6c4705b4169c05fd3b808,1161,833,1182,854
671b0642cff689ae449a438ab8e9b399,399,260,419,284
cf1f5ec92da36b069278ca2f34005eeb,1090,495,1098,503
588c7ebceee7e942363c4bb4cd2df7be,886,9,1164,299
d5c3b9e889dd4d9c954f76c9160daffb,715,615,722,622
855274b877705d95a423a2e6ad30cca3,1158,450,1170,461
2aebece457bb8f7011f3ddb681346440,904,220,937,254
b7a5df3fe34b8928887b7db7f7df4cc9,474,313,587,428
8a874f65a46786c6fe94a68e987e462f,1067,786,1077,797
24efce251c87d6da0ce6b8ac69f7f383,580,338,615,371
7a88415626829b1be416d4886238cabe,993,154,1002,164
dbc40a848ab515fa9e3c2b7b7123b45f,497,288,504,295
c52ebcf06f7c4423ea188515696f1189,948,786,957,795
7ae6656bf2c437b5d91de573e822f2c2,274,273,387,407
d7b47d32f444090a8dfb57d9504c70fd,979,686,1192,903
f695c32589cc979c1f6e96423766a987,363,598,370,606
01dcbfd15f2e1004399db261112e2701,656,265,676,286
f7e7e9d501ae0b3b4fc3c90a649fe2fc,1192,233,1204,246
571b83b1a224f26414f0137391707eeb,771,304,790,323
358d3feec7348ae2cbb32e1c14d1dca6,674,818,688,831
f743a7a2157cee6845c6a5e80a5486dc,773,559,782,570
bde7c83d3e94c9c75545e71f5912cecc,385,770,407,796
f79f3d67da02c171a5a02f9dc851852e,850,671,858,680
55b9959d69bb32c27ddfb2e80b840a68,943,391,950,398
5a5c77e48d6198eb864d074abd67ac8b,145,556,157,567
71f03876fcc6952bb0882c5ebc149b05,765,841,776,853
521494589ee991ff1bd9dacd5850028a,782,962,791,972
68d813941de628eaa96744af4de98746,921,560,929,567
f9b37a092e2d104c08bc9ae8dc819680,357,718,371,732
a40832c4d9c47cca87b20715ceb04612,505,535,514,544
32bf720436e6301f27c0871ae12e1aa5,534,224,546,236
c1340b9c228364de3b523814e63d51f4,200,834,207,841
ed293b8429ec8acd56132c2bb8c467d1,823,613,833,621
f1c2f3ff74aa46153744ee999497dcfb,956,805,964,814
016df018478af3905272f8cba37a8033,530,348,538,355
a2f70bc64b675d2ab75b6eb57b6f0b3d,455,315,462,322
088f9e8f8d8379df9b130159abd03566,574,568,689,694
e1e6e7f68528e86439eccabb58594c50,813,850,822,858
b04914ba0d1d6d6aecede2568114e29e,824,941,843,961
7d11949285515f50c1cbe5be19767243,722,931,737,945
83282fe6aa81dc555191c826daf7505c,89,902,96,909
c05c920e9d5ee72b4152a96c4f2dcdf1,425,703,431,711
b449ae861615d8d0b59760fb5af5396e,192,88,204,99
f6e59b974646c512852ebcbf2ea1a0fa,612,446,621,456
03cd81e3cebb4f1195ab3fd4afd49d40,421,306,441,332
b717f58e61029f70824e4094b1145700,858,265,865,272
deac7447723f78a6702c158571304fdd,436,869,444,877
4060b5669f539fbe4bee80a9863203dd,198,446,210,457
b4de0eea3c3803a3091b6d3bfc42d978,719,363,734,377
26d123252df8c922e32070f51e23d960,976,915,984,923
190638d55f5399be079230bab514d9f4,190,150,224,183
2f72b0917af4909a12b3dbfd0e63ad33,768,535,786,551
bb246260d76ded3322e1200d05f9a7e1,253,668,379,790
1ddc78ba8b67186eabdac6f5ce7e6fef,1116,349,1133,367
2670182ea2782808a0d7fc4ec970ae21,775,240,790,255
50cfd6cb4960fea297a6270525a479c0,683,628,729,677
791002880712da8050a6543b4dc0ff15,398,601,406,608
463ef20837445b2bc7afddb728e39ba5,711,772,723,786
acb57a19d6beac3ed5aa86e7af01d4cb,921,606,934,618
b9c5f7c254dc9528f33b8b5664564e81,534,68,542,75
de44aa66896b82bbf739067ca496c204,787,562,800,575
b9e205b9056b2928522099a9a862dee7,90,552,114,576
fd4ed40efc3e4884c21675930a1914c7,917,461,961,509
71405c14944f284864294786c3b25e90,997,593,1007,603
9386342cd0a9d848bae51b3c92bdd68c,625,418,633,426
03052e9a6713f00fc0ea22d432caf9a9,761,291,777,306
9f3c2732b43f0a6931a2247d044d55e5,1197,627,1205,634
5f6b2ba2c5a58c49151b009eb7d35478,818,374,847,404
c5fbae458ac78e9d71afa239cc5836d6,1149,550,1202,602
f17b42a04789aae92b8c3479eb894609,793,729,807,743
9ea4c67b0ccdaff2b39758b7a803d679,395,339,403,347
5dd437da7659cb02c53e843f2c20b11b,719,525,728,534
3b00d8686073645f432dbc68380b90f2,897,626,906,637
1e7f84e81d116297da379c34f023313d,473,185,535,247
f3561621b80f4dfe69f451aa29ec3a30,804,631,827,656
87b96be38d5c3e9581f0a28660099fcd,491,728,513,749
e39e494279fb816cf06d1d0e2768f87c,970,931,984,947
6275923ab5706096e12ba0c2955c54f9,444,726,455,736
cca07d13f01b991a7d55d5e9ca81406e,1093,606,1118,629
0ea442dc539fe2f8c597a9f2beb230d3,386,786,416,818
ce17dc8775ae7285f62ab09c5d0d1cc3,972,602,987,618
91ea18525d46875520d81e4b80713bf0,1124,388,1137,401
5bacc5ef925ae756c1f676233eff5ce3,165,634,240,707
46b073366d55f3ca4aa34e5e7526163e,316,337,326,348
